FL A1 DF 1,FL A1 DF 2,FL A2 DF 1,FL A2 DF 2,FL A3 DF 1,FL A3 DF 2,FR A1 DF 1,FR A1 DF 2,FR A2 DF 1,FR A2 DF 2,FR A3 DF 1,FR A3 DF 2,BL A1 DF 1,BL A1 DF 2,BL A2 DF 1,BL A2 DF 2,BL A3 DF 1,BL A3 DF 2,BR A1 DF 1,BR A1 DF 2,BR A2 DF 1,BR A2 DF 2,BR A3 DF 1,BR A3 DF 2,SP A1 DF 1,SP A1 DF 2,SP A2 DF 1,SP A2 DF 2,T FL,T FR,T BL,T BR
0.0,-0.3490658503988655,0.0,-1.3649696170982617,0.0,1.2329429478411638,0.0,-0.7072128993115321,0.0,-2.54647731427099,0.0,-1.2200123900542819,0.0,-0.7016766722350845,0.0,-2.4429011500417843,0.0,-1.291829114896439,0.0,-0.3490658503988655,0.0,-1.3649815475488492,0.0,1.232926567048318,0.0,0.0,0.0,0.0,0.14849080170371132,0.031078777332601226,0.44520576793531963,0.6133402190175368
0.0,-0.3494695259413101,0.0,-1.37013907188211,0.0,1.221569660736526,0.0,-0.7072128993115321,0.0,-2.54647731427099,0.0,-1.2200123900542819,0.0,-0.7016766722350845,0.0,-2.4429011500417843,0.0,-1.291829114896439,0.0,-0.3494695917963133,0.0,-1.370151727862332,0.0,1.2215442523963147,0.0,0.0,0.0,0.0,0.18641087820335966,0.5246993356957752,0.9627321200191,0.7912989102798653
0.0,-0.3532800842984116,0.0,-1.4220241227831023,0.0,0.6921605170041745,0.0,-0.7072128993115321,0.0,-2.54647731427099,0.0,-1.2200123900542819,0.0,-0.7016766722350845,0.0,-2.4429011500417843,0.0,-1.291829114896439,0.0,-0.3532798323134907,0.0,-1.422031367249362,0.0,0.6921319526253211,0.0,0.0,0.0,0.0,0.5326916768606338,0.2186609260864676,0.5654381106261555,0.22561675156203276
0.0,-0.34945849655978733,0.0,-1.3639734547958717,0.0,0.19809523591277278,0.0,-0.7072128993115321,0.0,-2.54647731427099,0.0,-1.2200123900542819,0.0,-0.7016766722350845,0.0,-2.4429011500417843,0.0,-1.291829114896439,0.0,-0.3494581373917942,0.0,-1.3639784839255231,0.0,0.19807722496228797,0.0,0.0,0.0,0.0,0.2585465425065343,0.11311918501385898,0.5018843491171935,0.1412033880583492
0.0,-0.3490658503988655,0.0,-1.279348612566702,0.0,-0.12849529850990393,0.0,-0.7072128993115321,0.0,-2.54647731427099,0.0,-1.2200123900542819,0.0,-0.7016766722350845,0.0,-2.4429011500417843,0.0,-1.291829114896439,0.0,-0.3490658503988655,0.0,-1.279352427647491,0.0,-0.12851095523119582,0.0,0.0,0.0,0.0,0.5684199434257927,0.4712217805453689,0.09759198617617326,0.6758706342397524
0.0,-0.35292425484710943,0.0,-1.18510231071751,0.0,-0.38543504582476995,0.0,-0.7072128993115321,0.0,-2.54647731427099,0.0,-1.2200123900542819,0.0,-0.7016766722350845,0.0,-2.4429011500417843,0.0,-1.291829114896439,0.0,-0.35292473034173977,0.0,-1.185105493692598,0.0,-0.38544812583734345,0.0,0.0,0.0,0.0,0.9267848953520885,0.9109057721883367,0.8987680911090138,0.43351534501171396
0.0,-0.383453763207263,0.0,-1.0403872305232431,0.0,-0.6653513630592363,0.0,-0.7072128993115321,0.0,-2.54647731427099,0.0,-1.2200123900542819,0.0,-0.7016766722350845,0.0,-2.4429011500417843,0.0,-1.291829114896439,0.0,-0.38345557794441554,0.0,-1.0403902025460638,0.0,-0.6653607985083303,0.0,0.0,0.0,0.0,0.7713902730850938,0.9619848018018403,0.5345809273495568,0.3668449256014822
0.0,-0.4434912584320516,0.0,-0.9878403333700678,0.0,-0.6525379505725319,0.0,-0.7072128993115321,0.0,-2.54647731427099,0.0,-1.2200123900542819,0.0,-0.7016766722350845,0.0,-2.4429011500417843,0.0,-1.291829114896439,0.0,-0.44349443854474746,0.0,-0.9878443511375501,0.0,-0.6525423233518608,0.0,0.0,0.0,0.0,0.894264793044016,0.5523723190795384,0.1710295102970023,0.26524465441683076
0.0,-0.5013233061742222,0.0,-1.0172976904306141,0.0,-0.6865348808777765,0.0,-0.7150207173086587,0.0,-2.5860232254160183,0.0,-0.9713479487302239,0.0,-0.7085237136305906,0.0,-2.487944656833709,0.0,-1.0419529149737752,0.0,-0.5013251423345535,0.0,-1.01729775057054,0.0,-0.6865343965114152,0.0,0.0,0.0,0.0,0.6879762696115241,0.029843639251046716,0.9523776167731673,0.21563194629431381
0.0,-0.5457813889451124,0.0,-1.0543527517540143,0.0,-0.7210640734375153,0.0,-0.7227451245303289,0.0,-2.615124655465073,0.0,-0.7056481089382594,0.0,-0.720304212332163,0.0,-2.5378676066707797,0.0,-0.7521749636155262,0.0,-0.5457828637862265,0.0,-1.0543530222286517,0.0,-0.7210642718317035,0.0,0.0,0.0,0.0,0.14719452720257054,0.873834566635412,0.4890443802206549,0.8035111496050324
0.0,-0.5705021314037397,0.0,-1.115668792916149,0.0,-0.7052869013551484,0.0,-0.7130997476520218,0.0,-2.58221261857578,0.0,-0.4682507065163364,0.0,-0.718206940812415,0.0,-2.5302457109089325,0.0,-0.496394763122753,0.0,-0.570503468609302,0.0,-1.1156692413607932,0.0,-0.7052871718297857,0.0,0.0,0.0,0.0,0.3954458938802602,0.8982585480001074,0.4203478282555029,0.46157165633842356
0.0,-0.5902350577688154,0.0,-1.1776122169847287,0.0,-0.7666029425172831,0.0,-0.6820470198808675,0.0,-2.4713353260711997,0.0,-0.2362103049016957,0.0,-0.6938317098257496,0.0,-2.439976404315712,0.0,-0.2631601597067865,0.0,-0.5902362658803808,0.0,-1.1776128334677267,0.0,-0.7666033909619272,0.0,0.0,0.0,0.0,0.08034253856716345,0.1691884126990547,0.8311964702948069,0.8041747754082355
0.0,-0.6061159047529472,0.0,-1.248830958732678,0.0,-0.8285463665858628,0.0,-0.6384844716438378,0.0,-2.282535570354467,0.0,0.017013903359232196,0.0,-0.654977579112412,0.0,-2.2704280682142084,0.0,-0.014562347016114252,0.0,-0.6061169878119559,0.0,-1.248831756247112,0.0,-0.8285469830688608,0.0,0.0,0.0,0.0,0.5980723956427343,0.9895909716116201,0.09946577845222238,0.46727292715537405
0.0,-0.6175643731688902,0.0,-1.3289638977903122,0.0,-0.8997651083338121,0.0,-0.5986283160555219,0.0,-2.0169800227508077,0.0,0.29870951558994097,0.0,-0.6160924091785516,0.0,-2.0244436092797686,0.0,0.2599786074537583,0.0,-0.6175653298471309,0.0,-1.3289648847149538,0.0,-0.8997659058482461,0.0,0.0,0.0,0.0,0.3039972926003174,0.015647665786218234,0.6266707459164306,0.45980078800833113
0.0,-0.617233040326731,0.0,-1.532059819889355,0.0,-0.7629134762441563,0.0,-0.5806154236588945,0.0,-1.7066669411408872,0.0,0.942690025271421,0.0,-0.5943511604283183,0.0,-1.7141391610163454,0.0,0.5575419645530337,0.0,-0.6172339491759509,0.0,-1.53206126833327,0.0,-0.7629134258204857,0.0,0.0,0.0,0.0,0.4592116052656652,0.9822056502452317,0.7176858927875426,0.1668161678117588
0.0,-0.6183604323492622,0.0,-1.70416547832866,0.0,-0.679046862095313,0.0,-0.5922312143309449,0.0,-1.3306934523177079,0.0,1.2602216323352653,0.0,-0.5974944652737184,0.0,-1.37529836452347,0.0,1.189012726296343,0.0,-0.618361317002349,0.0,-1.7041671984863243,0.0,-0.6790465677322439,0.0,0.0,0.0,0.0,0.2560828006858846,0.5253707373567471,0.4229875716224957,0.08084999572506768
0.0,-0.6133960415306072,0.0,-1.7290064410226567,0.0,-0.9668899236561206,0.0,-0.5930952727358765,0.0,-1.428320820638648,0.0,1.0274188602312442,0.0,-0.6012760299613493,0.0,-1.4576303625511748,0.0,0.934712018563685,0.0,-0.6133969040821938,0.0,-1.7290084301060578,0.0,-0.9668894530181413,0.0,0.0,0.0,0.0,0.11484387154154885,0.8118094232763178,0.0037341386524641917,0.15421310453656445
0.0,-0.615099726553348,0.0,-1.9113519075896797,0.0,-0.8906370284492278,0.0,-0.5939104905835952,0.0,-1.434052697685119,0.0,0.6800102244335038,0.0,-0.6003931526784028,0.0,-1.4521196621112562,0.0,0.6011281996743723,0.0,-0.6151005815743771,0.0,-1.911353853055596,0.0,-0.8906370233134204,0.0,0.0,0.0,0.0,0.5963453148273027,0.3061290164874336,0.1649004827887104,0.6272363694716329
0.0,-0.6090155911779922,0.0,-1.9296719470987922,0.0,-1.2097482897594798,0.0,-0.5867830124411402,0.0,-1.399157365696885,0.0,0.4374982169023951,0.0,-0.5916730973557369,0.0,-1.4114707954079169,0.0,0.36255530850105355,0.0,-0.6090164510616471,0.0,-1.9296739587031917,0.0,-1.2097483162346903,0.0,0.0,0.0,0.0,0.39181896137746386,0.6648172880838581,0.945462697231169,0.2595064031918516
0.0,-0.6154750468588857,0.0,-2.0979324732207028,0.0,-1.1673928983009896,0.0,-0.5735696868142073,0.0,-1.343755380157905,0.0,0.232287206173037,0.0,-0.5770252506072513,0.0,-1.3512291962340388,0.0,0.15642433339020556,0.0,-0.6154759254033717,0.0,-2.097934300595975,0.0,-1.1673935108233655,0.0,0.0,0.0,0.0,0.8618264049337679,0.6348405791452211,0.23594737986979974,0.018914602571167283
0.0,-0.6167507958780751,0.0,-2.0958089783304246,0.0,-1.5049576412042383,0.0,-0.5560292873182924,0.0,-1.2748854100496132,0.0,0.04553605071151767,0.0,-0.5585047478850367,0.0,-1.2782988389890555,0.0,-0.03128906690545641,0.0,-0.6167517105676854,0.0,-2.0958107407487567,0.0,-1.5049583135639795,0.0,0.0,0.0,0.0,0.42387315700074,0.33893753592936715,0.4744511308123578,0.422255950364705
0.0,-0.6282983465669156,0.0,-2.116744279391039,0.0,-1.7467431279315586,0.0,-0.5362830940113721,0.0,-1.1976508867072937,0.0,-0.126474118242629,0.0,-0.5385651388586012,0.0,-1.1981591420420479,0.0,-0.20278463065386898,0.0,-0.6282992213868637,0.0,-2.1167456651895575,0.0,-1.7467448903498908,0.0,0.0,0.0,0.0,0.7608473635728289,0.7089371403102669,0.40775321979853796,0.6948331098551783
0.0,-0.6687155194663958,0.0,-2.1980278150079435,0.0,-1.767678428992173,0.0,-0.5049557674938345,0.0,-1.0632275680793857,0.0,-0.3454522411833416,0.0,-0.5088770317177946,0.0,-1.0603310502992525,0.0,-0.4205627314105307,0.0,-0.6687164860029027,0.0,-2.198029136178957,0.0,-1.7676798147906916,0.0,0.0,0.0,0.0,0.5342363581445676,0.07488936052884121,0.8112524980228606,0.47433725384071423
0.0,-0.717949589508752,0.0,-2.272266778184134,0.0,-1.8489619646090776,0.0,-0.4871246776802174,0.0,-0.9551379650916534,0.0,-0.5134611083016214,0.0,-0.4956588950148584,0.0,-0.9543307261912348,0.0,-0.5785996625532723,0.0,-0.7179506591669531,0.0,-2.272268023978313,0.0,-1.848963285780091,0.0,0.0,0.0,0.0,0.0479391334839101,0.12010213680077286,0.837760845703585,0.7241699412086424
0.0,-0.7759864582108591,0.0,-2.3417167139661075,0.0,-1.9232009277852682,0.0,-0.5210742478490467,0.0,-0.9914076265807523,0.0,-0.6496508968033727,0.0,-0.5272894789430493,0.0,-0.9851032917117983,0.0,-0.6426996829651181,0.0,-0.7759876312618745,0.0,-2.3417178802226637,0.0,-1.9232021735794471,0.0,0.0,0.0,0.0,0.5325767241474173,0.03800036757296088,0.48322270162880543,0.26256956590506386
0.0,-0.8417253683322654,0.0,-2.4063381038317235,0.0,-1.9926508635672415,0.0,-0.5511560782056364,0.0,-1.0323990941891612,0.0,-0.6905767360563932,0.0,-0.5570372501496283,0.0,-1.0257049797800288,0.0,-0.6838126052541278,0.0,-0.8417266362451548,0.0,-2.4063391866937174,0.0,-1.9926520298237977,0.0,0.0,0.0,0.0,0.34291560346585104,0.6722708907810173,0.21234856477956732,0.3287503576222994
0.0,-0.913892272642955,0.0,-2.4660047390645587,0.0,-2.0572722534328576,0.0,-0.5744633898507185,0.0,-1.0856124335987136,0.0,-0.6833332437902953,0.0,-0.580193963105657,0.0,-1.0784542959238177,0.0,-0.6766391293811629,0.0,-0.9138936217753111,0.0,-2.4660057343450585,0.0,-2.0572733362948514,0.0,0.0,0.0,0.0,0.5147214606382549,0.8535339913586942,0.04321306890436172,0.9643889338847826
0.0,-0.9911879519365954,0.0,-2.5205172752529066,0.0,-2.116938888665693,0.0,-0.5945273197390772,0.0,-1.1380256629927894,0.0,-0.7365465831998477,0.0,-0.6002222842357634,0.0,-1.1303994245200002,0.0,-0.7293884455249517,0.0,-0.9911893664926277,0.0,-2.5205181788700184,0.0,-2.1169398839461926,0.0,0.0,0.0,0.0,0.5053020676756094,0.8076786114083593,0.9413639480640023,0.18202153563695056
0.0,-1.0723905136527154,0.0,-2.5696739619018567,0.0,-2.1714514248540406,0.0,-0.6130922682699085,0.0,-1.1962473686255466,0.0,-0.7889598125939234,0.0,-0.6188460637139714,0.0,-1.1881046476755968,0.0,-0.7813335741211342,0.0,-1.072391977710013,0.0,-2.5696747705937764,0.0,-2.1714523284711524,0.0,0.0,0.0,0.0,0.34590896569237195,0.6918688398607347,0.2321992958238408,0.25751020451417606
0.0,-1.1564087180246228,0.0,-2.6133279465970203,0.0,-2.2206081115029908,0.0,-0.6295361461452931,0.0,-1.2599988648094431,0.0,-0.8471815182266806,0.0,-0.6354417286785035,0.0,-1.2513097772796629,0.0,-0.8390387972767308,0.0,-1.1564102167302694,0.0,-2.613328658542523,0.0,-2.2206089201949104,0.0,0.0,0.0,0.0,0.5986631150836252,0.43822122792016527,0.4797535677699456,0.3222889049166815
0.0,-1.2423003855228831,0.0,-2.6514244024472733,0.0,-2.2642620961981543,0.0,-0.6307866268772226,0.0,-1.4767704984235834,0.0,-0.7666644134500373,0.0,-0.6367298889756947,0.0,-1.4672938003696903,0.0,-0.7585283182525542,0.0,-1.2423019056504776,0.0,-2.6514250176555567,0.0,-2.264262808143657,0.0,0.0,0.0,0.0,0.28275041241963217,0.8511245252282799,0.6858133849597196,0.7406324256852108
0.0,-1.3836081143093857,0.0,-2.670151335950308,0.0,-2.3349531542342086,0.0,-0.6311709354367814,0.0,-1.6796449994944531,0.0,-0.6892003652569043,0.0,-0.6370448432928368,0.0,-1.6695868510229,0.0,-0.6806849241241322,0.0,-1.3836096832921134,0.0,-2.67015180964029,0.0,-2.334953674704938,0.0,0.0,0.0,0.0,0.35173651387409255,0.22059359998053008,0.24201088769425094,0.9120835816580087
0.0,-1.3927214225404096,0.0,-2.700878293583477,0.0,-2.3210854855514422,0.0,-0.6267107636675355,0.0,-1.850987765492576,0.0,-0.6784578804834185,0.0,-0.6324915512880809,0.0,-1.8408141744654136,0.0,-0.6689871271100287,0.0,-1.3927230709681497,0.0,-2.7008716420397776,0.0,-2.321085959241424,0.0,0.0,0.0,0.0,0.23929668733203735,0.6745657237166925,0.9780402525389993,0.6060226954161549
0.0,-1.3514536405440083,0.0,-2.746923073868599,0.0,-2.351812443184611,0.0,-0.6289344535558943,0.0,-1.8720412265189692,0.0,-0.8171002200679345,0.0,-0.6348251856893734,0.0,-1.862155706386348,0.0,-0.8065238937025301,0.0,-1.351457258780643,0.0,-2.7469158041563433,0.0,-2.3518057916409116,0.0,0.0,0.0,0.0,0.03341179725045784,0.5610068304730746,0.018354790548190558,0.6301661462789158
0.0,-1.267730872774627,0.0,-2.851704172728967,0.0,-2.291501177320696,0.0,-0.6256947220484887,0.0,-2.048383949086235,0.0,-0.823318870237598,0.0,-0.6315964456682073,0.0,-2.0390743499455395,0.0,-0.8114571742733725,0.0,-1.267735946892424,0.0,-2.8516946480124274,0.0,-2.2914991442303854,0.0,0.0,0.0,0.0,0.4049919862186536,0.37732374054886086,0.5944288682344544,0.929553225653074
0.0,-1.0814851348999275,0.0,-3.098379033688793,0.0,-1.9069853543550987,0.0,-0.6272772847323438,0.0,-2.068680431818345,0.0,-0.9759376431239408,0.0,-0.6333589629658798,0.0,-2.0603814529733384,0.0,-0.962676426889316,0.0,-1.0814904308480147,0.0,-3.098370436564982,0.0,-1.906986476686237,0.0,0.0,0.0,0.0,0.8705703284038329,0.6331908824651318,0.35715337996534613,0.9349964236858072
0.0,-1.0769791061661422,0.0,-3.030953120536272,0.0,-1.4504428551239048,0.0,-0.623453317599,0.0,-2.23437230608259,0.0,-1.007883035316346,0.0,-0.62949820949326,0.0,-2.2269467623441503,0.0,-0.9940164072372877,0.0,-1.0769845970739071,0.0,-3.0309457693376745,0.0,-1.4504386699655907,0.0,0.0,0.0,0.0,0.046452203920854584,0.332651140892013,0.3045844293121417,0.5640674980683786
0.0,-1.0614727950573766,0.0,-2.857865432477964,0.0,-1.2560580744717935,0.0,-0.6236360504388072,0.0,-2.2402547889148314,0.0,-1.1781898062024085,0.0,-0.6297727969074796,0.0,-2.234225786479179,0.0,-1.1631755917642428,0.0,-1.0614786412851025,0.0,-2.8578576574525956,0.0,-1.2560559447648583,0.0,0.0,0.0,0.0,0.20637659585314716,0.4293813558342593,0.7510760584476166,0.8243882831828611
0.0,-1.04763099645999,0.0,-2.671421474954801,0.0,-1.1133153851114272,0.0,-0.6202437795151781,0.0,-2.389229838362138,0.0,-1.225029514486014,0.0,-0.6261561134297855,0.0,-2.384088040032264,0.0,-1.210407433673752,0.0,-1.0476372697049996,0.0,-2.6714135791530302,0.0,-1.11331570626478,0.0,0.0,0.0,0.0,0.0007909182141389026,0.915708160133855,0.34295052140233273,0.29794623137190823
0.0,-1.0380568060769484,0.0,-2.4901234814254227,0.0,-1.0228198283113912,0.0,-0.6209643851266691,0.0,-2.3744196325913487,0.0,-1.4080209713711325,0.0,-0.6266860525070523,0.0,-2.3706627320382436,0.0,-1.3928539772709998,0.0,-1.0380634561403195,0.0,-2.490115666742667,0.0,-1.0228228294186863,0.0,0.0,0.0,0.0,0.9588283485804311,0.13254854243259662,0.09962510963917548,0.6115898751851788
0.0,-1.0374058529791244,0.0,-2.463703403529327,0.0,-1.0494011643528598,0.0,-0.6221762531903714,0.0,-2.368455282132329,0.0,-1.5876443290185236,0.0,-0.6275444467413083,0.0,-2.36610780293378,0.0,-1.5722839721418245,0.0,-1.0374125472123694,0.0,-2.463694365526236,0.0,-1.0494076803331236,0.0,0.0,0.0,0.0,0.7457298893416068,0.5650094488408252,0.44999053205102857,0.44361042652886584
0.0,-1.0372938601086048,0.0,-2.457508730310219,0.0,-1.0600756543810093,0.0,-0.6249463432202935,0.0,-2.362106240348381,0.0,-1.761955571850157,0.0,-0.6296707838161426,0.0,-2.3609438476518534,0.0,-1.7469184518209824,0.0,-1.0373005648170341,0.0,-2.4574991317991133,0.0,-1.060083413187085,0.0,0.0,0.0,0.0,0.21236531636870115,0.5099499768935685,0.16735954075951054,0.003737399722340329
0.0,-1.0372680785679442,0.0,-2.4559372054349358,0.0,-1.0629242625197612,0.0,-0.6322322763224717,0.0,-2.3533679637242484,0.0,-1.9274391660688064,0.0,-0.635952015062462,0.0,-2.3529824523536798,0.0,-1.913334068844435,0.0,-1.037274785275761,0.0,-2.45592738962097,0.0,-1.0629324836836114,0.0,0.0,0.0,0.0,0.39711822045943956,0.49288205403133867,0.658267731313563,0.754629365738606
0.0,-1.0372615889049914,0.0,-2.455530891837801,0.0,-1.0636690542408598,0.0,-0.6627692239521066,0.0,-2.3762565738031958,0.0,-2.0043021133253824,0.0,-0.6626627669682827,0.0,-2.370869925697318,0.0,-2.003916601954814,0.0,-1.0372682958639787,0.0,-2.4555209997126504,0.0,-1.0636774332291044,0.0,0.0,0.0,0.0,0.40344113612235966,0.011473204829674732,0.6731187870901809,0.6805014136638647
0.0,-1.0372599147642205,0.0,-2.4554253305114706,0.0,-1.0638630958489443,0.0,-0.717739385371913,0.0,-2.431613026765736,0.0,-2.02719072340433,0.0,-0.7164025231749731,0.0,-2.426619422176511,0.0,-2.021804075298452,0.0,-1.0372666217093505,0.0,-2.4554154132590633,0.0,-1.0638715257286764,0.0,0.0,0.0,0.0,0.9825091445880599,0.6276200445126866,0.78001262578338,0.8400275532728896
0.0,-1.0372594800768926,0.0,-2.455397870984055,0.0,-1.0639136080760059,0.0,-0.7795833088149102,0.0,-2.4833090852661277,0.0,-2.08254717636687,0.0,-0.7771307282499782,0.0,-2.4786626452282654,0.0,-2.077553571777645,0.0,-1.037266186996904,0.0,-2.455387945809654,0.0,-1.0639220537563325,0.0,0.0,0.0,0.0,0.47297514477478175,0.6179816199240182,0.8197910662846869,0.1909405396204068
0.0,-1.0372593670198738,0.0,-2.455390725644612,0.0,-1.0639267545013498,0.0,-0.8879483106215389,0.0,-2.531116071099089,0.0,-2.1821314528745632,0.0,-0.8835059878973892,0.0,-2.526777436614007,0.0,-2.1778204469901294,0.0,-1.03726607392767,0.0,-2.455380798047651,0.0,-1.0639352049588258,0.0,0.0,0.0,0.0,0.7199308853434003,0.6565344984264189,0.6552329750191174,0.11152472032371075
0.0,-1.0372593376021069,0.0,-2.4553888661731977,0.0,-1.0639301758353934,0.0,-0.9987226947701071,0.0,-2.5736915600692316,0.0,-2.2260568084716117,0.0,-0.9927879029894715,0.0,-2.5697413451932145,0.0,-2.2220789416833555,0.0,-1.0372660445052402,0.0,-2.4553789378517665,0.0,-1.0639386277091694,0.0,0.0,0.0,0.0,0.04216601446639423,0.6412104384390586,0.388254840632144,0.27844880451483345
0.0,-1.0372593299466386,0.0,-2.4553883822619325,0.0,-1.063931066219114,0.0,-1.0248005796393622,0.0,-2.6510351729200763,0.0,-2.2246257096703657,0.0,-1.0107118311506245,0.0,-2.606224432906131,0.0,-2.2206754947943486,0.0,-1.0372660368481714,0.0,-2.4553784537274876,0.0,-1.0639395185065128,0.0,0.0,0.0,0.0,0.05820821117991337,0.4662897216812576,0.6212748600725477,0.5755257703884682
0.0,-1.0372593279543754,0.0,-2.4553882563275105,0.0,-1.063931297935829,0.0,-0.9936738287237796,0.0,-2.6847399361593856,0.0,-2.2666668563690786,0.0,-0.9866485085096235,0.0,-2.6313201995494544,0.0,-2.2370059899311867,0.0,-1.0372660348553904,0.0,-2.45537832773126,0.0,-1.0639397503425956,0.0,0.0,0.0,0.0,0.09732079154832807,0.10642729883848512,0.8766182518742797,0.7982144795118359
0.0,-1.0372593274359039,0.0,-2.455388223553935,0.0,-1.0639313582385768,0.0,-0.9203944157944424,0.0,-2.8665598510202277,0.0,-2.019971998591277,0.0,-0.9139269566009842,0.0,-2.779251826234796,0.0,-2.0421438018712745,0.0,-1.0372660343367581,0.0,-2.455378294939942,0.0,-1.0639398106794582,0.0,0.0,0.0,0.0,0.638585713246228,0.23210926708275315,0.8690778288813149,0.7388797372036804
0.0,-1.0372593273009754,0.0,-2.4553882150248323,0.0,-1.0639313739319656,0.0,-0.9328076383854391,0.0,-3.073692450210608,0.0,-1.6891097541969868,0.0,-0.9283565033560883,0.0,-3.0981204400385294,0.0,-1.5970348566339512,0.0,-1.0372660342017808,0.0,-2.45537828640579,0.0,-1.0639398263825193,0.0,0.0,0.0,0.0,0.940325254523847,0.41222392670171937,0.46858578827652475,0.530325306902779
