FL A1 DF 1,FL A1 DF 2,FL A2 DF 1,FL A2 DF 2,FL A3 DF 1,FL A3 DF 2,FR A1 DF 1,FR A1 DF 2,FR A2 DF 1,FR A2 DF 2,FR A3 DF 1,FR A3 DF 2,BL A1 DF 1,BL A1 DF 2,BL A2 DF 1,BL A2 DF 2,BL A3 DF 1,BL A3 DF 2,BR A1 DF 1,BR A1 DF 2,BR A2 DF 1,BR A2 DF 2,BR A3 DF 1,BR A3 DF 2,SP A1 DF 1,SP A1 DF 2,SP A2 DF 1,SP A2 DF 2,T FL,T FR,T BL,T BR
0.0,-0.3490658503988655,0.0,-1.6304374249250335,0.0,1.1522854743722317,0.0,-0.7229023487697139,0.0,-2.380404401869546,0.0,-1.3265676684325562,0.0,-0.636957640350257,0.0,-1.5394288720095144,0.0,1.0600179150296736,0.0,-0.5574283112977954,0.0,-1.8630664840650493,0.0,-1.0302140193631866,0.6248230745566027,0.8843195056735468,0.9644751475107327,0.9305549936214378,0.05358315301734062,0.30169557919299494,0.8399742376381436,0.22703888138836958
0.0,-0.3490658503988655,0.0,-1.5575408317035873,0.0,1.0030931140087547,0.0,-0.7229023487697139,0.0,-2.380404401869546,0.0,-1.3265676684325562,0.0,-0.64037432699795,0.0,-1.5685513015762673,0.0,0.6695904747769079,0.0,-0.55296182434064,0.0,-1.8710888021828502,0.0,-1.3203563226950505,0.7302486546392166,0.9039705082590827,0.8209783052976622,0.7675720797084534,0.6203455597691259,0.07251675309382222,0.46678547649181334,0.08664818706809052
0.0,-0.35114310769998713,0.0,-1.5771456640094126,0.0,0.694491956449045,0.0,-0.7229023487697139,0.0,-2.380404401869546,0.0,-1.3265676684325562,0.0,-0.6349019291444726,0.0,-1.5393480712686518,0.0,0.40936741221223105,0.0,-0.5619819601342213,0.0,-2.0403474126656604,0.0,-1.2212578032302144,0.07067606214593258,0.7042406254007645,0.014204633044720638,0.17477160658977453,0.5640220255172231,0.915059874626051,0.632853793090143,0.6697193388993247
0.0,-0.3490658503988655,0.0,-1.5331081826349404,0.0,0.22871460180993664,0.0,-0.7229023487697139,0.0,-2.380404401869546,0.0,-1.3265676684325562,0.0,-0.6233920095712051,0.0,-1.4880746729489482,0.0,0.20350922460090004,0.0,-0.5663994600556483,0.0,-2.034417008899795,0.0,-1.519469189532007,0.5444507526998867,0.5601642514920915,0.843173278094519,0.7537900673507696,0.015084727352544403,0.9476200358307129,0.9955946491874258,0.6992475244528349
0.0,-0.3490658503988655,0.0,-1.4517076962055455,0.0,-0.09591195754918402,0.0,-0.7229023487697139,0.0,-2.380404401869546,0.0,-1.3265676684325562,0.0,-0.6074049514265338,0.0,-1.422169354284816,0.0,0.01749898196178279,0.0,-0.5833796595010705,0.0,-2.0651717490139694,0.0,-1.685351158500929,0.7881936516676394,0.6015960098688512,0.2645211575609273,0.24948377635001506,0.31508548991427654,0.10002277793550063,0.8185850213819255,0.36866103864418487
0.0,-0.3508985459577545,0.0,-1.356358126965631,0.0,-0.355507744149671,0.0,-0.7229023487697139,0.0,-2.380404401869546,0.0,-1.3265676684325562,0.0,-0.5888351094218303,0.0,-1.3465396966614716,0.0,-0.15464896621525703,0.0,-0.6199541099902337,0.0,-2.138597911575819,0.0,-1.7161058986151034,0.24873317204974998,0.542349850469829,0.9790409938378751,0.32214688222843335,0.41671303833298845,0.7958799891431791,0.3661067607433669,0.08034160253888911
0.0,-0.3623894240934469,0.0,-1.2601675598507427,0.0,-0.5674417104744052,0.0,-0.7229023487697139,0.0,-2.380404401869546,0.0,-1.3265676684325562,0.0,-0.5699558739215966,0.0,-1.265731088881279,0.0,-0.3128526825881579,0.0,-0.6626129714958928,0.0,-2.207254236696838,0.0,-1.7895320611769532,0.20780834119178315,0.672924312684258,0.1829598741519981,0.30005644652089114,0.8287041965814237,0.025022626263824677,0.21160462231498978,0.1150545034035223
0.0,-0.4094647097996038,0.0,-1.118101772083664,0.0,-0.7912799672954849,0.0,-0.7229023487697139,0.0,-2.380404401869546,0.0,-1.3265676684325562,0.0,-0.5437149817100249,0.0,-1.1283737156420042,0.0,-0.5180641722163495,0.0,-0.711808026765989,0.0,-2.272522311602706,0.0,-1.858188386297972,0.9358730023711244,0.037099082721154586,0.8535459062688201,0.7286624104261256,0.9675926454923374,0.4261264214272814,0.22345964595964973,0.038275653745714844
0.0,-0.46744816388433996,0.0,-1.1440056077672134,0.0,-0.8125250423822217,0.0,-0.7289330233680733,0.0,-2.4299417501569813,0.0,-1.0959176239669288,0.0,-0.542817866118356,0.0,-1.1021732494405905,0.0,-0.6900914147408939,0.0,-0.7671530975708434,0.0,-2.33424532436925,0.0,-1.9234564612038398,0.5732866733845668,0.990304686940177,0.01123762021187813,0.28011853227118866,0.04359421974353472,0.14882876572431103,0.7612222763357308,0.6469627466539289
0.0,-0.4965934873987159,0.0,-1.1985177865265975,0.0,-0.7949397573683474,0.0,-0.7443989487973077,0.0,-2.50170383213134,0.0,-0.8029285682464069,0.0,-0.5521488795089278,0.0,-1.115099536123191,0.0,-0.7531073990417245,0.0,-0.8280327334561326,0.0,-2.3922711819019105,0.0,-1.9851794739703839,0.472573367311408,0.19142837625750697,0.5543695419327787,0.6672366337420303,0.42183676948394067,0.013278935503162725,0.18984910517619535,0.12936584270314677
0.0,-0.5195801690836204,0.0,-1.2536600901387525,0.0,-0.8494519361277315,0.0,-0.752059696305869,0.0,-2.5304550515154594,0.0,-0.5367425248017907,0.0,-0.5715698172740646,0.0,-1.1670892157205888,0.0,-0.7660336857243251,0.0,-0.8936982930695994,0.0,-2.44641247035221,0.0,-2.0432053315030445,0.40157385967612946,0.9469357954869663,0.36028458163916155,0.6160000402622748,0.5396418938178252,0.878691071488343,0.2590851480676125,0.700480850564957
0.0,-0.5379921445967977,0.0,-1.3166835387316747,0.0,-0.9045942397398865,0.0,-0.7379067017325225,0.0,-2.4782388301828417,0.0,-0.30823039349118364,0.0,-0.5878427028370146,0.0,-1.2198265807786113,0.0,-0.8180233653217228,0.0,-0.9633537076185554,0.0,-2.496467456105308,0.0,-2.097346619953344,0.29884846038481994,0.6764471721473683,0.3120669163839531,0.9961479691656816,0.7079462480206821,0.43394353248764705,0.07733823430041742,0.3614838274308937
0.0,-0.5518268564316031,0.0,-1.386866625219537,0.0,-0.9676176883328087,0.0,-0.7063333233256088,0.0,-2.345522242003658,0.0,-0.06986985603164442,0.0,-0.6019966228593008,0.0,-1.2775207134268909,0.0,-0.8707607303797453,0.0,-1.0362160908118891,0.0,-2.5422482764597554,0.0,-2.1474016057064422,0.21078411015435194,0.17204727644276052,0.07360557460884787,0.013291841578920383,0.9218210868329998,0.45143417030328614,0.06497602388641655,0.4620648168642817
0.0,-0.5613600384409656,0.0,-1.4638877715359913,0.0,-1.037800774820671,0.0,-0.6699224025524799,0.0,-2.128424041394994,0.0,0.1981200230470469,0.0,-0.6028647752263891,0.0,-1.4914567859477703,0.0,-0.77384035619413,0.0,-1.1115539059939596,0.0,-2.583607011281819,0.0,-2.1931824260608894,0.6366851831857981,0.6527554371387889,0.5758106396445255,0.036158648411536265,0.5810722054166373,0.48109810760773486,0.905042601366499,0.6273362372068807
0.0,-0.5619794169220595,0.0,-1.660533465885413,0.0,-0.8987054092194766,0.0,-0.6497352065430082,0.0,-1.8399677169040167,0.0,0.8218012993298094,0.0,-0.6021955766243723,0.0,-1.6862445002737472,0.0,-0.6907798621687311,0.0,-1.1887070788733478,0.0,-2.620455104524427,0.0,-2.234541160882953,0.6884010836844215,0.38943393024921025,0.906753230114786,0.8443201032352291,0.8416159189956444,0.16163947633511577,0.6400538409597883,0.9977989645256313
0.0,-0.5549159197749693,0.0,-1.6747527864347589,0.0,-1.1737881146690947,0.0,-0.6735817568520659,0.0,-1.4106632983268312,0.0,1.2304883472629569,0.0,-0.6040844064511228,0.0,-1.710362935027545,0.0,-0.8064287763606046,0.0,-1.2670935421868101,0.0,-2.6527752323736324,0.0,-2.271389254125561,0.28906136424392903,0.48380628619858823,0.09040665792126468,0.5677430987405186,0.9076548323424014,0.8737498248780032,0.23576529359123366,0.2090914039336823
0.0,-0.5574276168313439,0.0,-1.8630646669195192,0.0,-1.0302134960113776,0.0,-0.6683737147457949,0.0,-1.5375635287181515,0.0,1.024952848724014,0.0,-0.6025408512564976,0.0,-1.8985311113473307,0.0,-0.7588955689276693,0.0,-1.2824060373544457,0.0,-2.686396735007814,0.0,-2.3037093819747665,0.8341109990490331,0.9587412051328889,0.3924704502073256,0.01932184181713359,0.9775316529019902,0.4871234646323084,0.5574592304354316,0.37212798129788394
0.0,-0.5529611469428897,0.0,-1.8710869347925767,0.0,-1.320355742332401,0.0,-0.6713536495632768,0.0,-1.5615670729809201,0.0,0.6369272773741179,0.0,-0.6044092024678092,0.0,-1.9215536012774557,0.0,-0.8846886548767339,0.0,-1.2448822613671684,0.0,-2.735039227280433,0.0,-2.337330884608948,0.26768655880832504,0.41813809057323037,0.1868565624845372,0.4715839755434087,0.3054835892618025,0.5730781928858261,0.6986300918800954,0.4170079642355944
0.0,-0.5619812595055969,0.0,-2.040345659098655,0.0,-1.2212568723944974,0.0,-0.6654737820947743,0.0,-1.5311129753320056,0.0,0.3774090429943944,0.0,-0.6009779619130979,0.0,-2.0938654711815534,0.0,-0.8787530944529767,0.0,-1.154906339480954,0.0,-2.807975228108086,0.0,-2.385973376881567,0.8908375466030403,0.454444663241818,0.86575446555957,0.2394370014510938,0.781939129615252,0.04881875094008126,0.41722330598338053,0.8045512357106395
0.0,-0.5663987204334644,0.0,-2.0344153143371475,0.0,-1.5194682073712,0.0,-0.6533508841536229,0.0,-1.4783693730596266,0.0,0.16825211031210285,0.0,-0.6017623945164399,0.0,-2.106107084741063,0.0,-1.0202395180280943,0.0,-1.0692096213764888,0.0,-3.0183226814640376,0.0,-2.0152283443878503,0.565036130874789,0.6354429416780529,0.06485238940009819,0.5030239867153825,0.4329944938221223,0.8911457755200376,0.904889160469434,0.5644193696815628
0.0,-0.5833789161208465,0.0,-2.06517032059417,0.0,-1.6853494639382816,0.0,-0.6366843017203525,0.0,-1.4110194356209682,0.0,-0.020750738166640303,0.0,-0.5971304054732212,0.0,-2.260961574935659,0.0,-1.043700565336148,0.0,-1.068622553700397,0.0,-3.0113699685617563,0.0,-1.3627112904537642,0.9631648895362428,0.9822734520418906,0.17178768096157682,0.35717439892462066,0.07965370018625939,0.18125842433105765,0.7801739799951655,0.050194914988709205
0.0,-0.6199532680269018,0.0,-2.1385965376730116,0.0,-1.716104470195304,0.0,-0.6175260563832641,0.0,-1.3342518387818085,0.0,-0.19501223173355164,0.0,-0.5970466574263664,0.0,-2.2571955737223544,0.0,-1.1999699173368752,0.0,-1.0522348523958165,0.0,-2.842793372555319,0.0,-1.214710657021695,0.13067490913169688,0.8796257220777088,0.9423492558450925,0.4645872593057222,0.35235161709882046,0.23111903180003557,0.911323448439848,0.40240860504821374
0.0,-0.6626120206084005,0.0,-2.207252924996099,0.0,-1.7895306872741457,0.0,-0.598344206550137,0.0,-1.253026797828821,0.0,-0.35377509529913187,0.0,-0.5963982885457453,0.0,-2.265909144435205,0.0,-1.3542519031739593,0.0,-1.038901014195888,0.0,-2.6634216541519486,0.0,-1.1019680600239683,0.5078328508065849,0.5062469505278819,0.8619987557437095,0.5187612873429627,0.46948294855686246,0.9263558052626227,0.6759991091672286,0.2918605002978387
0.0,-0.711806965457737,0.0,-2.2725210663605333,0.0,-1.8581870745972329,0.0,-0.5724064019418797,0.0,-1.1162738933261327,0.0,-0.5576290381844755,0.0,-0.596228804802081,0.0,-2.4202924473172827,0.0,-1.3602146667107569,0.0,-1.0304708516838774,0.0,-2.491235810055751,0.0,-1.0357915497528296,0.6814323900448369,0.095488827374681,0.17539637755677584,0.7587614619853761,0.3588096341117435,0.23224663459248307,0.424646755754268,0.8721562748953533
0.0,-0.7671519315015258,0.0,-2.334244149212231,0.0,-1.9234552159616674,0.0,-0.5707190215824358,0.0,-1.0902682941114614,0.0,-0.6782641793338069,0.0,-0.5988580228754277,0.0,-2.3996735367973185,0.0,-1.5267879457614644,0.0,-1.0299371302892535,0.0,-2.4641703356643307,0.0,-1.065909505682904,0.31839173812475097,0.30208095832265247,0.9722573229846949,0.22201262168451374,0.4288984891419396,0.698654256892971,0.9950381611568022,0.14754671876820202
0.0,-0.8280314730631035,0.0,-2.3922700807130672,0.0,-1.985178298813365,0.0,-0.5794437626224545,0.0,-1.103165553404172,0.0,-0.7412024437125955,0.0,-0.6029296822550201,0.0,-2.386302734659982,0.0,-1.6873600029074192,0.0,-1.0298537848486182,0.0,-2.4575187605538185,0.0,-1.0775274055197963,0.3168482738735191,0.1307587045792704,0.48611586800334305,0.9122646249139427,0.04718485449571441,0.3885042256054425,0.9552977925464049,0.898216382183338
0.0,-0.8936969514249204,0.0,-2.446411447263925,0.0,-2.0432042303142013,0.0,-0.5983711414452557,0.0,-1.1549377423319287,0.0,-0.754099703005306,0.0,-0.6098845545637337,0.0,-2.374107739878867,0.0,-1.8408339581130182,0.0,-1.0298350124529687,0.0,-2.45574841604967,0.0,-1.0807719628827606,0.13028294229989112,0.9602816098000788,0.5094173249665692,0.7356623108092246,0.9978789573264355,0.85840571265634,0.5556905814346172,0.3960977358789505
0.0,-0.9633522987685081,0.0,-2.4964665151215675,0.0,-2.097345596865059,0.0,-0.6143572531541972,0.0,-1.2073951488466985,0.0,-0.8058718919330627,0.0,-0.6222243550530528,0.0,-2.3620018753660386,0.0,-1.9848040017438642,0.0,-1.029830166486474,0.0,-2.455267647200073,0.0,-1.0816629660980883,0.19272774956652672,0.016927650616543888,0.5449676362223924,0.15357623758152184,0.033795885349813926,0.2803077163008487,0.14471077690811618,0.9271079473895408
0.0,-1.0362146286211997,0.0,-2.542247420978895,0.0,-2.1474006647227015,0.0,-0.6145738602442083,0.0,-1.4097755380802282,0.0,-0.7192853288581178,0.0,-0.6635278286338462,0.0,-2.395838428670926,0.0,-2.0129360249671726,0.0,-1.0298288621527174,0.0,-2.4551363791471155,0.0,-1.0819069566790116,0.7997899120843931,0.29971937782718094,0.15098326342866186,0.6552505482914017,0.17165582625819154,0.13137431808785482,0.48703572349805513,0.4035392545199321
