FL A1 DF 1,FL A1 DF 2,FL A2 DF 1,FL A2 DF 2,FL A3 DF 1,FL A3 DF 2,FR A1 DF 1,FR A1 DF 2,FR A2 DF 1,FR A2 DF 2,FR A3 DF 1,FR A3 DF 2,BL A1 DF 1,BL A1 DF 2,BL A2 DF 1,BL A2 DF 2,BL A3 DF 1,BL A3 DF 2,BR A1 DF 1,BR A1 DF 2,BR A2 DF 1,BR A2 DF 2,BR A3 DF 1,BR A3 DF 2,SP A1 DF 1,SP A1 DF 2,SP A2 DF 1,SP A2 DF 2,T FL,T FR,T BL,T BR
0.0,-0.9809649609372766,0.0,-2.411094008644887,0.0,-0.724625075778861,0.0,-0.6407337182456141,0.0,-1.4788119986893618,0.0,-0.6817255681452297,0.0,-0.6196863230213987,0.0,-1.4941419168721897,0.0,-0.6890712887813013,0.0,-0.9815892502187529,0.0,-2.4109231916642635,0.0,-0.7232178663530826,0.7665912094843128,0.9023001576753847,0.20146680279796103,0.6255567595262649,0.03617211862637848,0.7891203651654316,0.678252828621166,0.5505502127676564
0.0,-0.9758197295179949,0.0,-2.361305576220645,0.0,-0.5135887097500715,0.0,-0.6396863478375039,0.0,-1.6017515017332071,0.0,-0.6427114539998078,0.0,-0.6183730969983792,0.0,-1.6147842773444916,0.0,-0.6539922850798385,0.0,-0.9764270960699886,0.0,-2.360985472141543,0.0,-0.5122658685100037,0.4607530779360278,0.7712031927602281,0.30085946485833703,0.548009869899897,0.29196307479476624,0.28328143984864873,0.8091934953017216,0.11026917660697055
0.0,-0.9681410184470574,0.0,-2.290640535861818,0.0,-0.3106855876712977,0.0,-0.6415937956468039,0.0,-1.6183714656989485,0.0,-0.7249721880411535,0.0,-0.6199133455625265,0.0,-1.629550121715626,0.0,-0.7387575778143916,0.0,-0.9687407015431617,0.0,-2.290195008206746,0.0,-0.3093722523139988,0.0014882120751409378,0.5075243484989167,0.47512340319134083,0.549055629564965,0.9778576479538765,0.47874820893743897,0.8581432570558286,0.05911737484547608
0.0,-0.9590070652948519,0.0,-2.201541787818825,0.0,-0.1102073594656483,0.0,-0.6416422066388501,0.0,-1.748712174235921,0.0,-0.6892623353081788,0.0,-0.6197170779568077,0.0,-1.7580773308806465,0.0,-0.7059187235557571,0.0,-0.9596100639806604,0.0,-2.2009743599513163,0.0,-0.10887813800088875,0.9332494268084092,0.8539077639453919,0.014865444886264956,0.22846947437880993,0.6593713889007469,0.9140502239327862,0.3957305743692351,0.9683979368679844
0.0,-0.9497704923870005,0.0,-2.0950797393106955,0.0,0.08929053086978522,0.0,-0.6385514139468471,0.0,-1.8586338853932078,0.0,-0.6898900651621513,0.0,-0.621930352041935,0.0,-1.7799774155861279,0.0,-0.7900842004653637,0.0,-0.9503904050734544,0.0,-2.0943866829895477,0.0,0.09064954573972317,0.7279682223281999,0.5838829074958651,0.18844088022974703,0.4746321041734265,0.3190776778689255,0.24507947557565635,0.3073946971380238,0.08630586044015964
0.0,-0.9421015448940615,0.0,-1.9720841481417537,0.0,0.2877377382976129,0.0,-0.6402960035205698,0.0,-1.872915654645884,0.0,-0.7815789627868481,0.0,-0.621642238048338,0.0,-1.9077501595711004,0.0,-0.7715453935470586,0.0,-0.9427552224566371,0.0,-1.9712579169277271,0.0,0.28913115495445935,0.910238010507427,0.8589700815798321,0.4853571698818352,0.833167757581184,0.48382060181952824,0.5449798041504124,0.4154903874649246,0.35203919607131906
0.0,-0.937972991648568,0.0,-1.8334925651797427,0.0,0.48364943858906173,0.0,-0.6383654410784212,0.0,-1.989164217436998,0.0,-0.7851487177880498,0.0,-0.6237615856047398,0.0,-1.9297292098092163,0.0,-0.861647016173456,0.0,-0.9386811527140804,0.0,-1.8325239617506117,0.0,0.4850711311355301,0.05648127900329081,0.15034668708123566,0.7859334057586621,0.5911945712170251,0.7680564874815027,0.07182309673865861,0.01588389218480224,0.890560009695388
0.0,-0.936907769738017,0.0,-1.7487516332724589,0.0,0.5217536561183709,0.0,-0.6401345191821468,0.0,-2.0058053161316964,0.0,-0.8812265575004306,0.0,-0.622673916197499,0.0,-2.050819491520352,0.0,-0.8624404327421118,0.0,-0.9376521658228061,0.0,-1.747775951701784,0.0,0.5233599575926403,0.7941932827675006,0.7137974040138539,0.4931696076266169,0.9624690441885914,0.7345039897903808,0.08706766364683727,0.3247149454267101,0.9042875325534407
0.0,-0.9359780266179634,0.0,-1.6764358792781895,0.0,0.46321066464303073,0.0,-0.6380261399262528,0.0,-2.119088020505605,0.0,-0.8964694513734948,0.0,-0.6240632569215991,0.0,-2.067443894564957,0.0,-0.9622640461708336,0.0,-0.9367492619649642,0.0,-1.67552813054367,0.0,0.4647294692517677,0.7671957705582791,0.6923148717470503,0.06955851304819471,0.3424085875955164,0.9917366766205423,0.6482004038108963,0.0031882703032798387,0.9081702105443649
0.0,-0.9343300330318574,0.0,-1.6075740597607098,0.0,0.37712763977225205,0.0,-0.6390549191860702,0.0,-2.13117319462886,0.0,-1.0012502929238005,0.0,-0.6221445346945611,0.0,-2.1794707958035273,0.0,-0.979941571763506,0.0,-0.935120802124314,0.0,-1.6067389703565702,0.0,0.3784429435997886,0.32715081277464586,0.7265929901998337,0.7757754763945279,0.07773787650648523,0.9007413387142464,0.917312797703105,0.3542126121857817,0.7057257561405719
0.0,-0.9315556780902838,0.0,-1.5395610132295499,0.0,0.278827924310024,0.0,-0.6365677060653407,0.0,-2.237444387541351,0.0,-1.0278345776681865,0.0,-0.6226076660452255,0.0,-2.187452880530759,0.0,-1.0902489663977102,0.0,-0.9323594087111768,0.0,-1.5387866632163032,0.0,0.2799517938494075,0.2925603534862493,0.9010601816990024,0.29174648212759624,0.7807501009563991,0.13758533410840768,0.639555379784861,0.8052383042511644,0.7008783253707856
0.0,-0.9274308347689519,0.0,-1.4712777359588403,0.0,0.172446272312911,0.0,-0.6367512868206129,0.0,-2.240969456742441,0.0,-1.142294087383207,0.0,-0.6204226349965403,0.0,-2.2900866318698996,0.0,-1.1188382255473526,0.0,-0.9282412461721687,0.0,-1.4705540650973763,0.0,0.17341058635569195,0.08111365491177358,0.44640524931915604,0.06732451035580089,0.2982360023012991,0.7760117621206656,0.8452661612607586,0.9586075616182156,0.7412681246320448
0.0,-0.9218387402724515,0.0,-1.4020912752845343,0.0,0.05977486964175882,0.0,-0.6344477339759944,0.0,-2.338905572732365,0.0,-1.1757654327914784,0.0,-0.6203830842122242,0.0,-2.287616246649272,0.0,-1.2385771199434688,0.0,-0.9226495060492041,0.0,-1.4014108995820544,0.0,0.060604263205391695,0.04899008473291999,0.5641861914238862,0.6136688938783958,0.5251911831656075,0.40198248442754725,0.8037591235578634,0.16589709189182023,0.5422773916219126
0.0,-0.9147545280714535,0.0,-1.3317480137298041,0.0,-0.05768370519186572,0.0,-0.6344324141987574,0.0,-2.331866620987,0.0,-1.2987816913607064,0.0,-0.620031627114674,0.0,-2.2940230489647404,0.0,-1.354224311438423,0.0,-0.9155589923956251,0.0,-1.3311055782968655,0.0,-0.05697175704295088,0.24087500706051013,0.2313304048767303,0.8125684983836626,0.04173440180989363,0.3339998076444206,0.32107370643723443,0.16924183540995574,0.16101751770876693
0.0,-0.9062641598271881,0.0,-1.2604656433543866,0.0,-0.17787043276428172,0.0,-0.6343037370853235,0.0,-2.3335512554374156,0.0,-1.4174798627407315,0.0,-0.6203641421186115,0.0,-2.3967580648856743,0.0,-1.3708097261659589,0.0,-0.9070551298238909,0.0,-1.2598574101696638,0.0,-0.17726365316173176,0.4834308604363561,0.6129508820635585,0.4222819425115234,0.9585741112593422,0.30564901802771216,0.11446531221840395,0.5001530733043287,0.0184404582554899
0.0,-0.9078997691697532,0.0,-1.2751954045232488,0.0,-0.3198644688112031,0.0,-0.6353244614352409,0.0,-2.4323293601398506,0.0,-1.4351026932331834,0.0,-0.6217311766748219,0.0,-2.3842541783032747,0.0,-1.4971026259274662,0.0,-0.9086997208441376,0.0,-1.274622125616622,0.0,-0.3191067238998828,0.8406025497535511,0.09717308752710274,0.07564245031441219,0.12831582989917267,0.10361351921095163,0.051811684501770205,0.5162837902935967,0.748640410827366
0.0,-0.9071550002186743,0.0,-1.397275276906031,0.0,-0.20020364632174736,0.0,-0.6376777868163428,0.0,-2.415524164023312,0.0,-1.5629391973100626,0.0,-0.6234879026974252,0.0,-2.3765769889201165,0.0,-1.6190289171303354,0.0,-0.9079548449906163,0.0,-1.3967167004510639,0.0,-0.1992736006155731,0.09914795968903733,0.21098107937640054,0.9928624016014648,0.4191321100621135,0.6274322784518894,0.6454131863002098,0.9610411478246195,0.07590252864361868
0.0,-0.9115270197927723,0.0,-1.448927988917406,0.0,-0.2658965661591264,0.0,-0.6409359391680587,0.0,-2.403652127366641,0.0,-1.685670789882633,0.0,-0.6262262607119853,0.0,-2.369504745520631,0.0,-1.7376158114084195,0.0,-0.9123432281477895,0.0,-1.4484250790282074,0.0,-0.26469416106498755,0.8984776700090075,0.3301768310531088,0.5333855736454458,0.39646280808440004,0.6205215019057998,0.3778245135340298,0.5276143865784624,0.25420455466534453
0.0,-0.9111366603201354,0.0,-1.573742256565474,0.0,-0.16387289294938867,0.0,-0.6458608334879941,0.0,-2.392848366406498,0.0,-1.8040249331351248,0.0,-0.631125279869595,0.0,-2.3615000457047013,0.0,-1.8526353095129409,0.0,-0.91194961366641,0.0,-1.5732017411394557,0.0,-0.16264374983015895,0.7134389701785023,0.6974774677311291,0.28517339949390896,0.16035463780100023,0.05337809890425638,0.09671274151658527,0.7258865281803341,0.6647254164407959
0.0,-0.9157726169647065,0.0,-1.6395948024387934,0.0,-0.2130760989326177,0.0,-0.6537419412898133,0.0,-2.3818869901999977,0.0,-1.9175513063493685,0.0,-0.639668914166597,0.0,-2.3525690502842593,0.0,-1.9629036793871508,0.0,-0.9165974315338268,0.0,-1.6391194486676097,0.0,-0.21152208785977233,0.9175121538510381,0.5002709053261681,0.10228934920956134,0.01535135013558464,0.7444511356261078,0.07011600370081028,0.2764468567774099,0.9039815572798333
0.0,-0.9144068231236853,0.0,-1.7493768451530922,0.0,-0.1979672400819954,0.0,-0.6660801250496533,0.0,-2.3710086892234665,0.0,-2.0249705522625447,0.0,-0.6661253627278718,0.0,-2.3708843045138144,0.0,-2.0035031998853934,0.0,-0.9152270927297117,0.0,-1.7488415497572323,0.0,-0.19655178977226484,0.675613588461692,0.11864611599200081,0.42096878197827425,0.09379995666414231,0.31476161073366293,0.39623420789381947,0.03148940352122487,0.09700665358634464
0.0,-0.9190454881647572,0.0,-1.820173161274088,0.0,-0.2565321259336182,0.0,-0.7048832469066211,0.0,-2.405524884338214,0.0,-2.0219428388246006,0.0,-0.7070672934565625,0.0,-2.408615830337575,0.0,-2.0218184541149484,0.0,-0.9198781380385785,0.0,-1.8197389300889757,0.0,-0.25468540349389723,0.5601223272383025,0.7947678113915184,0.8500637855849713,0.9456930278964555,0.7525869714244863,0.30812208477736425,0.18407566750038162,0.25242484756357797
0.0,-0.9170541680994422,0.0,-1.9206894074153942,0.0,-0.3104052575078553,0.0,-0.7496028704578208,0.0,-2.441696597773448,0.0,-2.056459033939348,0.0,-0.7523062951210289,0.0,-2.4446532587403844,0.0,-2.059549979938709,0.0,-0.9178821872580869,0.0,-1.9202033786959882,0.0,-0.30881463383011365,0.0026659411738080285,0.38323041614552444,0.5373724726434215,0.12462329622432078,0.10968370431235797,0.530881102670523,0.15403875324338345,0.22789378319552034
0.0,-0.9214997957521431,0.0,-1.990400920042445,0.0,-0.39481941878048854,0.0,-0.757073927509933,0.0,-2.434241525132547,0.0,-2.0619654305906856,0.0,-0.7555309114356126,0.0,-2.4470486998752623,0.0,-2.0955874083415185,0.0,-0.9223480896109049,0.0,-1.9900616940042584,0.0,-0.3927212240992146,0.3066281427328885,0.815856172406276,0.8414225071721508,0.7377649639453794,0.9947392388688409,0.7929088220415976,0.5249940041154777,0.6316804767208244
0.0,-0.9191607688919863,0.0,-2.085504260144928,0.0,-0.4884538660282134,0.0,-0.7541769646102274,0.0,-2.438010891847392,0.0,-1.9922098014474274,0.0,-0.7470159922922797,0.0,-2.4573036784548536,0.0,-2.0215235144887247,0.0,-0.9200016168425549,0.0,-2.0851227229396896,0.0,-0.4867155855592724,0.7809677988856658,0.7322215700414382,0.8204965757242744,0.13111035332381782,0.4472152424693414,0.1934524230913265,0.7216839334286647,0.7127759742182451
0.0,-0.9222616534645232,0.0,-2.145060077984713,0.0,-0.6165528729358831,0.0,-0.7445579498879296,0.0,-2.4565566855676457,0.0,-1.8934691815613087,0.0,-0.7329092826302652,0.0,-2.483931576066669,0.0,-1.911297058202864,0.0,-0.9231332860864336,0.0,-2.1448699522559878,0.0,-0.6143111425375647,0.18641387831818002,0.9161656866173932,0.3391287033697358,0.8553299239982708,0.7421503773945238,0.054050123021448404,0.19605136097499776,0.5058921213422837
0.0,-0.920139015962155,0.0,-2.2355732651875098,0.0,-0.7215953842559539,0.0,-0.7337065143288619,0.0,-2.494524019258946,0.0,-1.75703586132565,0.0,-0.7198604795068793,0.0,-2.5324156377772304,0.0,-1.7587962371460018,0.0,-0.9209962575283912,0.0,-2.235351445614741,0.0,-0.7197584717426011,0.0881750426987925,0.5041166257503031,0.8086278927280783,0.8692256600929174,0.5592739762573128,0.4583565394810991,0.32043112306565846,0.3693129537715619
0.0,-0.9206280727109073,0.0,-2.2753434372450316,0.0,-0.9006433440493664,0.0,-0.7313386082493754,0.0,-2.5204295453086343,0.0,-1.5786039057526953,0.0,-0.7175038174180388,0.0,-2.568010268429888,0.0,-1.5651731740108525,0.0,-0.9215145843145516,0.0,-2.2753354351717165,0.0,-0.898404899122454,0.5482395996058096,0.9194848328731553,0.2320620380229309,0.33872545179668123,0.7094247758143073,0.9354869984239244,0.3505082071634382,0.01807864180504415
0.0,-0.9200912466090232,0.0,-2.360525851203665,0.0,-0.9953801562026285,0.0,-0.7313502209963598,0.0,-2.5220176268196357,0.0,-1.4406849724470767,0.0,-0.7177316202598369,0.0,-2.5749119536279634,0.0,-1.420110202600891,0.0,-0.9209497627877798,0.0,-2.360502693135247,0.0,-0.9935269877806325,0.3859720705269649,0.3540024283677913,0.009511486444805262,0.023279051401178363,0.7585657362924717,0.1449313168000702,0.23307055826302336,0.08954940131094424
0.0,-0.9190148182940376,0.0,-2.3746943344423226,0.0,-1.2161615809237558,0.0,-0.7299408739932982,0.0,-2.4975954169179064,0.0,-1.3389709906428138,0.0,-0.7158375761280178,0.0,-2.551674566664742,0.0,-1.3159826312526892,0.0,-0.919874885948718,0.0,-2.3748635420205786,0.0,-1.2140850250838655,0.43364399588737723,0.4166991141605859,0.09898829551365096,0.928743056726279,0.4703198590581068,0.6702078186839362,0.2105449383360134,0.5163183271513466
0.0,-0.9228629573166156,0.0,-2.4532892179467622,0.0,-1.2875327139661703,0.0,-0.7262315191136484,0.0,-2.4527295335889225,0.0,-1.2625881636249687,0.0,-0.7110559012438582,0.0,-2.5058551673345972,0.0,-1.2381545148404918,0.0,-0.9236710388555123,0.0,-2.4534534870764504,0.0,-1.2858046964653411,0.8806144758052589,0.2986159824677509,0.14384338992020917,0.08522282191192865,0.47619071972434246,0.5621437927057492,0.18868314134589914,0.48848011588190243
0.0,-0.9251875542269268,0.0,-2.4433566402314426,0.0,-1.5277770966681716,0.0,-0.724620146478177,0.0,-2.4266470545388747,0.0,-1.2840322397868853,0.0,-0.7089242677714971,0.0,-2.480989763672066,0.0,-1.256786292850757,0.0,-0.9259486678615145,0.0,-2.4436486423411203,0.0,-1.5260184451554295,0.2763651876776385,0.8164045816871662,0.3241234834748288,0.49510402413257937,0.6402056280025336,0.7702229637056798,0.1249648572179487,0.3436547312705662
0.0,-0.9281972358432649,0.0,-2.4369327775953855,0.0,-1.7503212559484345,0.0,-0.7238495106346017,0.0,-2.4105858993198277,0.0,-1.2981958261662,0.0,-0.7078604612426673,0.0,-2.4666743582148283,0.0,-1.2684653418731147,0.0,-0.9288893603997579,0.0,-2.4373309500586253,0.0,-1.7485963625680352,0.9885589076570258,0.024936931913013605,0.6161076460422241,0.6049545736298942,0.344641081350507,0.08379318352645537,0.9001914883153165,0.7056651887583223
0.0,-0.9360407867113212,0.0,-2.4280126251440115,0.0,-1.9572133340082205,0.0,-0.7234524589432532,0.0,-2.4003488430558297,0.0,-1.3075733678242836,0.0,-0.7072873774608297,0.0,-2.458154512240151,0.0,-1.2757224398166258,0.0,-0.9366328107803881,0.0,-2.428465485829401,0.0,-1.955624385318215,0.27456212381683354,0.9923684496176496,0.6409290592253406,0.011531820313088748,0.43687781987945584,0.5259358164812624,0.45283553237616414,0.7999535735098675
0.0,-0.9580391528229679,0.0,-2.4362389175057273,0.0,-2.0789467747451456,0.0,-0.7232349721728717,0.0,-2.393681522310075,0.0,-1.3138195671520867,0.0,-0.706962202203429,0.0,-2.452984111333742,0.0,-1.2802330901011123,0.0,-0.9583543978481011,0.0,-2.436171587354403,0.0,-2.079399635430535,0.7923806357590706,0.7971664958650909,0.764706274731133,0.6667802260226395,0.9232687035144559,0.4927822254703864,0.09549685220101611,0.9603079487777222
0.0,-0.9985454617273923,0.0,-2.476533251396114,0.0,-2.0871730671068613,0.0,-0.7231096199600717,0.0,-2.389278332811745,0.0,-1.3180024955237748,0.0,-0.7067711773038603,0.0,-2.4498093472746336,0.0,-1.2830415730390703,0.0,-0.9987766674196799,0.0,-2.47650213598204,0.0,-2.0871057369555372,0.08285399673205229,0.6818726593151815,0.5345638761867776,0.25235068329263843,0.981662949523761,0.027610679101016555,0.16906518980814422,0.43561979651992344
0.0,-1.0448652183569838,0.0,-2.5125586624639342,0.0,-2.127467400997248,0.0,-0.7230343017029881,0.0,-2.3863437738556543,0.0,-1.3208152103943176,0.0,-0.706656372254491,0.0,-2.4478459352211717,0.0,-1.2847930008237682,0.0,-1.0450309239534183,0.0,-2.5125355903572713,0.0,-2.127436285583174,0.5155842710444852,0.2591538160750634,0.11239939358924655,0.4544165625733503,0.135973114888701,0.21868581204874626,0.5421759296467753,0.5292434075672658
