FL A1 DF 1,FL A1 DF 2,FL A2 DF 1,FL A2 DF 2,FL A3 DF 1,FL A3 DF 2,FR A1 DF 1,FR A1 DF 2,FR A2 DF 1,FR A2 DF 2,FR A3 DF 1,FR A3 DF 2,BL A1 DF 1,BL A1 DF 2,BL A2 DF 1,BL A2 DF 2,BL A3 DF 1,BL A3 DF 2,BR A1 DF 1,BR A1 DF 2,BR A2 DF 1,BR A2 DF 2,BR A3 DF 1,BR A3 DF 2,SP A1 DF 1,SP A1 DF 2,SP A2 DF 1,SP A2 DF 2
-0.008842824958264828,-1.0804952383041382,0.010384131222963333,-2.3957982063293457,0.01352396234869957,-1.2128288745880127,-0.011699467897415161,-0.7701075673103333,0.03788177669048309,-2.4438562393188477,0.004269056022167206,-1.1753149032592773,0.023637235164642334,-0.8002074956893921,0.014757096767425537,-2.503446340560913,-0.008732106536626816,-1.1283111572265625,-0.018649078905582428,-1.0870667695999146,0.010474652983248234,-2.403459072113037,-0.03312188386917114,-1.2246947288513184,0.580847442150116,0.4788837730884552,0.4879148006439209,0.41321295499801636
0.003371057566255331,-1.0872489213943481,-0.00013203918933868408,-2.4112308025360107,0.014963503926992416,-1.1983106136322021,-0.005966838449239731,-0.7643863558769226,0.021173231303691864,-2.446887493133545,0.009440716356039047,-1.172680377960205,0.016102463006973267,-0.8039315938949585,0.01082155853509903,-2.4953927993774414,-0.007896393537521362,-1.1459496021270752,-0.013301879167556763,-1.0880621671676636,0.01867527700960636,-2.4094924926757812,-0.029637545347213745,-1.212308406829834,0.5909231901168823,0.48470646142959595,0.5002444982528687,0.4447444677352905
0.005888647399842739,-1.0928664207458496,-0.00038362666964530945,-2.4372572898864746,0.01156974583864212,-1.1511644124984741,-0.006889596581459045,-0.7645224928855896,0.020617753267288208,-2.407116413116455,0.01011163741350174,-1.078155517578125,0.010320201516151428,-0.7987156510353088,0.017168156802654266,-2.4502134323120117,-0.013045266270637512,-1.0588924884796143,-0.012128069996833801,-1.0896103382110596,0.014943534508347511,-2.4323394298553467,-0.023342229425907135,-1.1677311658859253,0.5900721549987793,0.48440471291542053,0.5073205232620239,0.48010003566741943
0.004200683441013098,-1.0973331928253174,-0.002064693719148636,-2.459134817123413,0.007653936743736267,-1.1236516237258911,-0.010395333170890808,-0.786531925201416,0.03449256718158722,-2.371941566467285,0.008986566215753555,-0.957012414932251,0.027764976024627686,-0.806354284286499,0.00825916975736618,-2.4225587844848633,0.0027286484837532043,-0.8969112634658813,-0.012397371232509613,-1.0999648571014404,0.010621894150972366,-2.4584481716156006,-0.025530800223350525,-1.1350268125534058,0.5677703619003296,0.47291526198387146,0.5119838714599609,0.48698127269744873
0.00033499207347631454,-1.1032757759094238,0.00908128172159195,-2.48776912689209,0.0058821626007556915,-1.117844820022583,-0.016086436808109283,-0.7842650413513184,0.044316574931144714,-2.30625057220459,0.00823771208524704,-0.8308894038200378,0.021914660930633545,-0.7946170568466187,0.021094024181365967,-2.364121913909912,-0.009920284152030945,-0.7714992761611938,-0.013903282582759857,-1.0964425802230835,0.002881193533539772,-2.4887659549713135,-0.026311002671718597,-1.1323741674423218,0.5622073411941528,0.4673076272010803,0.5072975158691406,0.505117654800415
0.020930226892232895,-1.1099146604537964,0.0003976859152317047,-2.549119472503662,0.012146856635808945,-1.119822382926941,0.0014249272644519806,-0.7779546976089478,0.020576171576976776,-2.2555508613586426,0.01643364503979683,-0.6980794072151184,0.013044580817222595,-0.8060067892074585,0.021471969783306122,-2.304218053817749,-0.01464158296585083,-0.6739378571510315,-0.01102457195520401,-1.1077425479888916,0.017143817618489265,-2.542952537536621,-0.01821913570165634,-1.1262363195419312,0.5731780529022217,0.47839105129241943,0.5291703939437866,0.5830377340316772
0.009967062622308731,-1.0791617631912231,0.009393233805894852,-2.5055246353149414,0.008927907794713974,-1.155024766921997,0.006003331393003464,-0.7690807580947876,0.016076788306236267,-2.2085771560668945,0.00859549269080162,-0.6432825326919556,0.02707621455192566,-0.7940540313720703,0.02072766423225403,-2.2480111122131348,-0.010351091623306274,-0.6043537855148315,-0.01918695867061615,-1.0934196710586548,0.011050781235098839,-2.5061330795288086,-0.025708414614200592,-1.15928316116333,0.5555338859558105,0.46028003096580505,0.5168135166168213,0.5529700517654419
0.01456437911838293,-1.0751662254333496,0.0020824186503887177,-2.515012502670288,0.011533018201589584,-1.1608425378799438,0.005032476037740707,-0.7555736899375916,0.008188799023628235,-2.1272222995758057,0.01133735477924347,-0.5225037336349487,0.015917375683784485,-0.7785080671310425,0.011029228568077087,-2.1543376445770264,-0.01179058849811554,-0.49025988578796387,-0.01355201005935669,-1.0752536058425903,0.011603953316807747,-2.503722906112671,-0.030575022101402283,-1.175065040588379,0.5497919321060181,0.4426147937774658,0.5151457786560059,0.5724829435348511
0.018039435148239136,-1.054801344871521,0.0008467398583889008,-2.462233781814575,0.00193839892745018,-1.1083065271377563,-0.0039377398788928986,-0.7674511671066284,0.040228500962257385,-2.0659444332122803,0.01887219026684761,-0.47679397463798523,0.022047758102416992,-0.7455273270606995,0.011620588600635529,-2.1163103580474854,-0.0007816776633262634,-0.39705002307891846,-0.0022189095616340637,-1.0491092205047607,0.0002202410250902176,-2.463484287261963,-0.025075264275074005,-1.1058443784713745,0.5227445960044861,0.4236902594566345,0.48806580901145935,0.5295693874359131
0.020245013758540154,-1.066527247428894,-0.004169698804616928,-2.5025463104248047,0.0020138323307037354,-1.0434640645980835,-0.0011760666966438293,-0.7543834447860718,0.015812747180461884,-2.030057907104492,0.016765672713518143,-0.3672485947608948,0.010522857308387756,-0.750359833240509,0.015826880931854248,-2.053209066390991,-0.011151507496833801,-0.32417362928390503,-0.008717164397239685,-1.0576796531677246,0.004057077690958977,-2.4883649349212646,-0.021889418363571167,-1.052306056022644,0.5325989723205566,0.4268088638782501,0.5180116295814514,0.6017355918884277
