FL A1 DF 1,FL A1 DF 2,FL A2 DF 1,FL A2 DF 2,FL A3 DF 1,FL A3 DF 2,FR A1 DF 1,FR A1 DF 2,FR A2 DF 1,FR A2 DF 2,FR A3 DF 1,FR A3 DF 2,BL A1 DF 1,BL A1 DF 2,BL A2 DF 1,BL A2 DF 2,BL A3 DF 1,BL A3 DF 2,BR A1 DF 1,BR A1 DF 2,BR A2 DF 1,BR A2 DF 2,BR A3 DF 1,BR A3 DF 2,SP A1 DF 1,SP A1 DF 2,SP A2 DF 1,SP A2 DF 2
-0.01989065110683441,-1.0334218740463257,-0.02848687767982483,-2.4249343872070312,-0.0024718642234802246,-0.9103344678878784,0.006229132413864136,-0.8950178623199463,0.009301349520683289,-2.3095545768737793,-0.017346983775496483,-1.0069116353988647,0.0124264657497406,-1.0582427978515625,0.010737404227256775,-2.5645782947540283,-0.018918223679065704,-1.091104507446289,0.02322453260421753,-1.0204142332077026,0.009421085007488728,-2.4890618324279785,-0.004802487790584564,-1.0919578075408936,0.5959724187850952,0.45870810747146606,0.6256137490272522,0.4527535140514374
-0.014174133539199829,-1.0535264015197754,-0.02060684561729431,-2.4705748558044434,0.008215740323066711,-0.9550797939300537,-0.002704225480556488,-0.9041090607643127,0.0037458203732967377,-2.3249762058258057,-0.011624189093708992,-1.0130956172943115,0.023196890950202942,-1.0636258125305176,0.01078939437866211,-2.571481227874756,-0.0186762735247612,-1.1088813543319702,0.01391613483428955,-1.0214120149612427,0.02391071990132332,-2.5107555389404297,0.014582198113203049,-1.0964019298553467,0.5843358039855957,0.45992594957351685,0.6284764409065247,0.4386107623577118
-0.010063573718070984,-1.0494645833969116,-0.008591383695602417,-2.4639458656311035,0.009896207600831985,-0.9622994065284729,0.002993755042552948,-0.8846385478973389,0.0012426376342773438,-2.307710886001587,-0.016797998920083046,-1.019400954246521,0.0328093022108078,-1.0452951192855835,-0.0077378153800964355,-2.553109884262085,-0.015317089855670929,-1.1503676176071167,0.006575062870979309,-1.0030004978179932,0.009168223477900028,-2.4744908809661865,0.013778157532215118,-1.0965988636016846,0.5710650086402893,0.44158750772476196,0.6730830073356628,0.4209904372692108
-0.008325457572937012,-1.0399526357650757,-0.010973721742630005,-2.4656565189361572,0.005184642970561981,-0.9694108963012695,0.003476440906524658,-0.8827865123748779,0.009238939732313156,-2.3042759895324707,-0.022015215829014778,-1.0073071718215942,0.0318789929151535,-1.0543711185455322,0.0037880390882492065,-2.5623559951782227,-0.013795129954814911,-1.1239092350006104,0.012438744306564331,-1.0161714553833008,0.015157476998865604,-2.4923558235168457,0.004757698625326157,-1.0975229740142822,0.5966842174530029,0.44579148292541504,0.6521939635276794,0.43709424138069153
-0.007742896676063538,-1.0404741764068604,-0.015332251787185669,-2.467082977294922,0.007059663534164429,-1.0261621475219727,-0.00010978430509567261,-0.8885496258735657,0.01139003038406372,-2.3088033199310303,-0.017985502257943153,-0.9840697646141052,0.01577155292034149,-1.05954909324646,0.00951223075389862,-2.5483880043029785,-0.0204431414604187,-1.1055282354354858,0.004356279969215393,-1.0194264650344849,0.02287289872765541,-2.5013437271118164,0.007028922438621521,-1.1064064502716064,0.5925095677375793,0.45394712686538696,0.6382274627685547,0.4324341416358948
-0.012533426284790039,-1.0301991701126099,-0.01239091157913208,-2.447878122329712,0.00575995072722435,-1.0444384813308716,0.008782066404819489,-0.8742583990097046,0.00923176109790802,-2.2624995708465576,-0.020562930032610893,-0.9689139127731323,0.014546766877174377,-1.027531385421753,-0.01763877272605896,-2.513606548309326,-0.018632598221302032,-1.1330013275146484,-0.0015761852264404297,-0.9870215654373169,0.0010296860709786415,-2.4435572624206543,0.00778106227517128,-1.0692251920700073,0.5737738013267517,0.43901777267456055,0.6764321327209473,0.41711288690567017
-0.006189689040184021,-1.0190995931625366,-0.015613332390785217,-2.4316420555114746,0.006236657500267029,-1.1247735023498535,-0.005836166441440582,-0.8727423548698425,0.005998212844133377,-2.244434356689453,-0.011740477755665779,-0.9125716090202332,-0.006929799914360046,-1.0250132083892822,0.0036273598670959473,-2.454066753387451,-0.02058059722185135,-1.071175456047058,-0.0033828318119049072,-0.9968098402023315,0.013225180096924305,-2.426370620727539,0.009392306208610535,-1.0519218444824219,0.5676633715629578,0.4516074061393738,0.6222593188285828,0.4056048095226288
-0.013103991746902466,-1.0034712553024292,-0.017444849014282227,-2.434751033782959,-0.0020217224955558777,-1.1294883489608765,-0.0029145777225494385,-0.8741863369941711,0.011031944304704666,-2.219714879989624,-0.01566028781235218,-0.8805018663406372,-0.0039299726486206055,-1.0299811363220215,0.019553542137145996,-2.4544615745544434,-0.016849450767040253,-1.022558331489563,0.01687493920326233,-1.0170117616653442,0.02039894461631775,-2.4335038661956787,-0.0009481571614742279,-0.9985800981521606,0.6004724502563477,0.4568204879760742,0.5788599848747253,0.43060868978500366
-0.009098827838897705,-0.9994004368782043,-0.012294188141822815,-2.418043375015259,0.004900012165307999,-1.1767743825912476,-0.0018577724695205688,-0.8600072860717773,0.015065677464008331,-2.186429500579834,-0.016447411850094795,-0.8647628426551819,-0.009216435253620148,-1.0164899826049805,0.004023656249046326,-2.4187653064727783,-0.020085014402866364,-1.0372507572174072,0.002419501543045044,-0.9905438423156738,0.01942523941397667,-2.392758846282959,0.002716097980737686,-0.99910569190979,0.5836792588233948,0.43967390060424805,0.6038176417350769,0.4074157476425171
-0.011737644672393799,-1.009825348854065,-0.020935088396072388,-2.439765214920044,0.005506157875061035,-1.2012662887573242,0.005058787763118744,-0.8705037832260132,0.022193774580955505,-2.208815336227417,-0.018737854436039925,-0.8731641173362732,-0.014402121305465698,-1.0330464839935303,0.0005035996437072754,-2.45591139793396,-0.02709478884935379,-1.0593197345733643,-0.002959325909614563,-0.9957031011581421,0.02204051986336708,-2.4232399463653564,-0.0001312829554080963,-1.0111312866210938,0.5912120938301086,0.4398861527442932,0.6251060962677002,0.41236788034439087
