FL A1 DF 1,FL A1 DF 2,FL A2 DF 1,FL A2 DF 2,FL A3 DF 1,FL A3 DF 2,FR A1 DF 1,FR A1 DF 2,FR A2 DF 1,FR A2 DF 2,FR A3 DF 1,FR A3 DF 2,BL A1 DF 1,BL A1 DF 2,BL A2 DF 1,BL A2 DF 2,BL A3 DF 1,BL A3 DF 2,BR A1 DF 1,BR A1 DF 2,BR A2 DF 1,BR A2 DF 2,BR A3 DF 1,BR A3 DF 2,SP A1 DF 1,SP A1 DF 2,SP A2 DF 1,SP A2 DF 2
0.022669842466711998,-0.9674832820892334,-0.013377465307712555,-2.3444631099700928,-0.011499185115098953,-1.0560283660888672,-0.013395017012953758,-0.6501322984695435,0.002856370061635971,-2.3864822387695312,-0.022610120475292206,-1.4913851022720337,0.01522024441510439,-0.7027084827423096,0.0003329962491989136,-2.3485591411590576,-0.025138800963759422,-1.2556167840957642,-0.011470436118543148,-0.9133262634277344,0.0044200122356414795,-2.282435178756714,0.012546449899673462,-1.0086143016815186,0.48879948258399963,0.5613546371459961,0.41250842809677124,0.40893322229385376
0.02800782211124897,-0.9012194871902466,-0.004085130989551544,-2.3452489376068115,-0.041265636682510376,-1.071990728378296,-0.011431848630309105,-0.6707416772842407,0.006217382848262787,-2.318331241607666,-0.01610627956688404,-1.5312540531158447,0.03526444360613823,-0.6970818638801575,0.00727429986000061,-2.3266489505767822,-0.019422274082899094,-1.271250605583191,-0.02504129707813263,-0.9051320552825928,-0.0011337772011756897,-2.34675669670105,0.00803259015083313,-0.7678853273391724,0.404549241065979,0.5510721206665039,0.4963170289993286,0.49842342734336853
0.012269234284758568,-1.0204250812530518,-0.008482322096824646,-2.322843551635742,-0.016882821917533875,-1.050605058670044,-0.019462915137410164,-0.6729782819747925,-0.01750778779387474,-2.425510883331299,-0.03450200706720352,-1.5614640712738037,0.01662207767367363,-0.668313205242157,0.0025475919246673584,-2.332031011581421,-0.03740638121962547,-1.3478354215621948,-0.014207453466951847,-0.8096899390220642,-0.005091708153486252,-2.103633403778076,0.01583002507686615,-0.517681896686554,0.49070805311203003,0.5132399797439575,0.4202728867530823,0.43199360370635986
0.0015756767243146896,-0.9767966866493225,-0.000875130295753479,-2.3756256103515625,-0.03811642527580261,-1.129123568534851,-0.01008537970483303,-0.6640655398368835,0.01256638765335083,-2.249073028564453,-0.0212435070425272,-1.5268231630325317,0.004269313998520374,-0.6697157621383667,-0.025016270577907562,-2.404341459274292,-0.01033274456858635,-1.4432586431503296,-0.03127656131982803,-0.7840670943260193,-0.0008854642510414124,-2.13810658454895,0.015733227133750916,-0.1605062335729599,0.43579065799713135,0.5042673349380493,0.4200819134712219,0.4951476454734802
-0.018808158114552498,-1.0666537284851074,-0.004397314041852951,-2.385557174682617,-0.003229767084121704,-1.0304371118545532,-0.02586139552295208,-0.7155750393867493,-0.038801245391368866,-2.346283435821533,-0.04404330253601074,-1.5676249265670776,-0.02606138214468956,-0.6368961930274963,-0.003069154918193817,-2.4421274662017822,-0.03593497723340988,-1.4449795484542847,-0.01743428409099579,-0.6216161847114563,0.019225843250751495,-1.9308758974075317,0.01454976201057434,0.3512924015522003,0.5157530903816223,0.4387443959712982,0.41654470562934875,0.520927906036377
-0.008813152089715004,-1.0909284353256226,-0.0005692988634109497,-2.5013270378112793,-0.008803311735391617,-0.9165705442428589,-0.015494240447878838,-0.7325479984283447,-0.0213482528924942,-2.2931089401245117,-0.025363540276885033,-1.4501081705093384,-0.01800290122628212,-0.6738883256912231,0.007549189031124115,-2.571072816848755,-0.016682546585798264,-1.394712209701538,-0.015320810489356518,-0.5256550312042236,0.019470907747745514,-1.8352941274642944,0.0018364042043685913,0.6072163581848145,0.5420600771903992,0.47713637351989746,0.4214913845062256,0.6023350954055786
-0.004978137090802193,-1.1018837690353394,-0.008132070302963257,-2.48980712890625,-0.0011474378407001495,-0.9116661548614502,-0.021785827353596687,-0.7367262244224548,-0.03193885087966919,-2.323192834854126,-0.029396312311291695,-1.4581297636032104,-0.02072731778025627,-0.6709469556808472,0.01702793687582016,-2.5612668991088867,-0.024554193019866943,-1.3894882202148438,-0.013305305503308773,-0.5229418277740479,0.02349170297384262,-1.8404278755187988,-0.0005441457033157349,0.5799443125724792,0.5568844676017761,0.4713612198829651,0.4171685576438904,0.5911684632301331
0.0017542596906423569,-1.0973970890045166,0.004524007439613342,-2.5449655055999756,-0.02008814364671707,-0.8530349731445312,-0.0038162413984537125,-0.7262385487556458,0.01590006798505783,-2.275937557220459,-0.007810158655047417,-1.4007079601287842,-0.00350844394415617,-0.6890019178390503,0.0034320056438446045,-2.594686269760132,0.009725645184516907,-1.3444006443023682,-0.02223142981529236,-0.5228264331817627,0.0023080892860889435,-1.7762900590896606,0.0017382800579071045,0.5101516246795654,0.5479833483695984,0.5167270302772522,0.4012133479118347,0.6003789305686951
-0.003893548622727394,-1.1091563701629639,-0.0008756369352340698,-2.4485061168670654,-0.010467290878295898,-0.9037874341011047,-0.008515870198607445,-0.7023681998252869,-0.002115413546562195,-2.2587218284606934,-0.020058520138263702,-1.4085931777954102,-0.00818911474198103,-0.6552454233169556,-0.0018519237637519836,-2.5022666454315186,-0.006588678807020187,-1.3839722871780396,-0.014511450193822384,-0.5087544918060303,-0.0012775659561157227,-1.7150222063064575,0.005022622644901276,0.5238590240478516,0.5446730852127075,0.4777067005634308,0.37852469086647034,0.5628336071968079
0.009429281577467918,-1.1970515251159668,-0.010342732071876526,-2.471287250518799,-0.017875954508781433,-0.8292031288146973,-0.01310412771999836,-0.7070115804672241,-0.026728644967079163,-2.375917434692383,-0.026818061247467995,-1.4032515287399292,0.016668040305376053,-0.6993474960327148,0.006511099636554718,-2.561279296875,-0.03503713011741638,-1.4005401134490967,0.0021348735317587852,-0.4450911283493042,-0.019511155784130096,-1.5747038125991821,-0.010183826088905334,0.6594926118850708,0.5959662795066833,0.5067349076271057,0.37235110998153687,0.5749189853668213
0.014163454994559288,-1.1572097539901733,-0.002464897930622101,-2.511531352996826,-0.03947008401155472,-0.7823280096054077,-0.001268334686756134,-0.6986089944839478,0.00029478222131729126,-2.2692134380340576,-0.010662226006388664,-1.3263882398605347,0.028384868055582047,-0.7192255854606628,-0.004030413925647736,-2.6036486625671387,-0.014632701873779297,-1.3681821823120117,-0.005651379935443401,-0.4194950461387634,-0.02682558074593544,-1.556328296661377,-0.014007657766342163,0.7801110148429871,0.5621935725212097,0.536083459854126,0.3853233754634857,0.6326476335525513
0.008631614968180656,-1.1934994459152222,0.0064076632261276245,-2.6106600761413574,-0.03512062132358551,-0.6342350244522095,0.01024431549012661,-0.7128154635429382,0.03948328644037247,-2.2983744144439697,0.001891806721687317,-1.272342324256897,0.022413451224565506,-0.7502771019935608,-0.017655305564403534,-2.693953037261963,0.016038678586483,-1.236096739768982,-0.00789154227823019,-0.3996847867965698,-0.038427721709012985,-1.4476767778396606,-0.011179804801940918,0.6283237338066101,0.6238803863525391,0.5823404788970947,0.34747815132141113,0.6220378875732422
0.0022764932364225388,-1.1348752975463867,-0.0036638230085372925,-2.434360980987549,-0.007196936756372452,-0.7881094217300415,-0.009252289310097694,-0.7016048431396484,-0.02102690190076828,-2.261847496032715,-0.024511612951755524,-1.319008231163025,0.005888556130230427,-0.6691436171531677,0.009155906736850739,-2.4987895488739014,-0.023380760103464127,-1.295202374458313,0.0008865213021636009,-0.43248701095581055,-0.009952805936336517,-1.5733271837234497,-0.003989361226558685,0.5876288414001465,0.5736189484596252,0.4878672957420349,0.3866381049156189,0.5938332080841064
-0.0050062742084264755,-1.1535038948059082,-0.00186920166015625,-2.434230089187622,0.019761404022574425,-0.7116745114326477,-0.006896128877997398,-0.6937482953071594,-0.011135607957839966,-2.3282830715179443,-0.027413684874773026,-1.2769551277160645,-0.008894461207091808,-0.6700024008750916,0.0052118077874183655,-2.4829375743865967,-0.01692667230963707,-1.165459156036377,0.008779398165643215,-0.48026198148727417,-0.0075438544154167175,-1.5480353832244873,0.007390767335891724,0.12760235369205475,0.6391646265983582,0.5097500085830688,0.33685892820358276,0.5107174515724182
0.013651030138134956,-1.1022919416427612,-0.0032994672656059265,-2.442779779434204,0.012483181431889534,-0.6420419812202454,0.0019558165222406387,-0.6844013929367065,0.011019252240657806,-2.2953968048095703,-0.00839698500931263,-1.2366442680358887,0.0048529477789998055,-0.6899289488792419,0.014693498611450195,-2.478675127029419,0.0004389677196741104,-1.0723323822021484,0.006812195293605328,-0.5043159127235413,-0.006010387092828751,-1.6239584684371948,0.00011906027793884277,-0.057512275874614716,0.6169844269752502,0.5512644648551941,0.3499561846256256,0.5317051410675049
-0.010244270786643028,-1.146317958831787,-0.00876409187912941,-2.3863072395324707,0.04079151153564453,-0.5813490748405457,-0.013693572953343391,-0.6892427802085876,-0.024739768356084824,-2.4226882457733154,-0.039853885769844055,-1.2737648487091064,-0.020270925015211105,-0.6816583871841431,0.0024846792221069336,-2.441945791244507,-0.03247528523206711,-0.9938560128211975,0.019770178943872452,-0.5182639956474304,-0.002494513988494873,-1.5423747301101685,0.011620819568634033,-0.28236261010169983,0.6924678087234497,0.5289400815963745,0.3128892779350281,0.44831687211990356
0.0030471067875623703,-1.0757609605789185,-0.0023200511932373047,-2.356038808822632,0.015232853591442108,-0.5694785118103027,-0.002168620005249977,-0.6729246377944946,0.0025627799332141876,-2.387727737426758,-0.02297016978263855,-1.3102633953094482,0.002609540708363056,-0.6887646913528442,-0.0032646581530570984,-2.391139030456543,-0.015099301934242249,-0.9626556634902954,0.010608295910060406,-0.5702823400497437,-0.013068988919258118,-1.6325066089630127,0.010216742753982544,-0.4109039008617401,0.6249111294746399,0.558201789855957,0.34192824363708496,0.46482861042022705
0.030779575929045677,-1.078248381614685,0.008298441767692566,-2.3649356365203857,-0.013316996395587921,-0.5617046356201172,0.02184923365712166,-0.6285077929496765,0.0496397502720356,-2.345123529434204,0.0043076202273368835,-1.2106554508209229,0.05223220959305763,-0.713668942451477,-0.007324196398258209,-2.3657889366149902,0.010245502926409245,-0.952774703502655,0.011280336417257786,-0.6053339242935181,-0.050500430166721344,-1.573500394821167,0.008188650012016296,-0.6732693910598755,0.5967108607292175,0.627620279788971,0.3250712752342224,0.45161789655685425
0.011219201609492302,-1.0179723501205444,0.01120074838399887,-2.4155771732330322,-0.017083298414945602,-0.06573869287967682,0.01029658131301403,-0.6985900402069092,0.04699847847223282,-2.4773995876312256,-0.006242683157324791,-1.2398598194122314,0.03244858980178833,-0.7653672099113464,-0.019445985555648804,-2.446345329284668,0.008513280190527439,-0.5303624868392944,-0.0002899123355746269,-0.5197165608406067,-0.04394149035215378,-1.432112455368042,0.009442843496799469,-0.65562903881073,0.6645409464836121,0.6813325881958008,0.35804635286331177,0.5102444887161255
0.013002954423427582,-0.8859475255012512,0.0034072697162628174,-2.267277240753174,-0.012559875845909119,0.13138002157211304,-0.00043652020394802094,-0.7007853984832764,0.02186664380133152,-2.45078706741333,-0.013855709694325924,-1.2618783712387085,0.02584177255630493,-0.7344706058502197,-0.005910314619541168,-2.2950360774993896,-0.00701128039509058,-0.30218440294265747,-0.00320667726919055,-0.497127890586853,-0.023836812004446983,-1.4734958410263062,0.009470120072364807,-0.7189717888832092,0.6186864972114563,0.6636399030685425,0.4064297378063202,0.5386126041412354
-0.0011628065258264542,-0.8719524145126343,-0.0008668974041938782,-2.2260043621063232,0.01573912799358368,0.4039270281791687,-0.00305728055536747,-0.719568133354187,0.013157844543457031,-2.549428939819336,-0.0216576736420393,-1.3040587902069092,0.0005126269534230232,-0.7466136813163757,-0.011918596923351288,-2.2703583240509033,-0.010702241212129593,-0.02184603363275528,0.011672516353428364,-0.45856988430023193,-0.012816034257411957,-1.4006725549697876,0.006828576326370239,-0.9530346989631653,0.6832652688026428,0.6724973917007446,0.39453017711639404,0.5209003686904907
-0.019199175760149956,-0.7618628740310669,-0.0031540021300315857,-2.1111178398132324,0.025952205061912537,0.6569725275039673,-0.014603236690163612,-0.7307322025299072,-0.013008549809455872,-2.5208423137664795,-0.036597877740859985,-1.3069435358047485,-0.026126336306333542,-0.7179074287414551,-0.016343913972377777,-2.1774837970733643,-0.025444258004426956,0.22241702675819397,0.0076102884486317635,-0.38882601261138916,0.011562876403331757,-1.3438400030136108,0.013808384537696838,-0.849136233329773,0.672865629196167,0.6486752033233643,0.4166659414768219,0.549339771270752
-0.0008904580026865005,-0.659355103969574,-0.01500527560710907,-1.9796247482299805,0.031046181917190552,0.651357889175415,-0.022960850968956947,-0.7152154445648193,-0.03905540704727173,-2.4519872665405273,-0.0387444868683815,-1.273423433303833,-0.015795838087797165,-0.6866400837898254,0.014036901295185089,-2.022071123123169,-0.043010685592889786,0.3046712875366211,0.011085710488259792,-0.4226950407028198,0.02681228518486023,-1.4850260019302368,0.007622361183166504,-1.039247751235962,0.609546422958374,0.6275579929351807,0.4709811210632324,0.5686336755752563
0.008331602439284325,-0.5426495671272278,-0.012440197169780731,-1.8970167636871338,0.009682074189186096,0.825590968132019,-0.018437528982758522,-0.7036425471305847,-0.025399938225746155,-2.386737585067749,-0.027716977521777153,-1.2760205268859863,-0.002842019312083721,-0.6769871711730957,0.012037955224514008,-1.9314169883728027,-0.03308748081326485,0.4660017490386963,-0.001672348938882351,-0.400531530380249,0.02677427977323532,-1.4833344221115112,0.00831402838230133,-1.0140875577926636,0.5438637137413025,0.646957516670227,0.5029852390289307,0.6097001433372498
0.005426039919257164,-0.3534841537475586,-0.004111647605895996,-1.7380948066711426,-0.013320207595825195,1.0481058359146118,-0.018651152029633522,-0.7527210116386414,-0.027198851108551025,-2.38210391998291,-0.024684635922312737,-1.2656769752502441,0.006180902011692524,-0.6710165739059448,0.014440499246120453,-1.7606825828552246,-0.02863932028412819,0.7651734352111816,-0.009449743665754795,-0.4289841651916504,0.02696830779314041,-1.6418461799621582,-0.002511456608772278,-1.177337408065796,0.47253185510635376,0.6540966033935547,0.6287323236465454,0.7050683498382568
0.0045900773257017136,-0.26454973220825195,0.011413879692554474,-1.6919872760772705,-0.037729859352111816,1.0931262969970703,-0.004008824005723,-0.8089559674263,0.0150337815284729,-2.4181320667266846,-0.001224203035235405,-1.2526838779449463,0.013003175146877766,-0.6747570633888245,0.007897786796092987,-1.7003151178359985,0.013081815093755722,0.8482582569122314,-0.022668413817882538,-0.4870469570159912,0.015085749328136444,-1.816659688949585,-0.013283863663673401,-1.2889854907989502,0.4427947402000427,0.678099513053894,0.6943989396095276,0.7602999806404114
0.018677113577723503,-0.24610163271427155,-0.007194101810455322,-1.6002049446105957,-0.04768999665975571,1.0491145849227905,-0.012898663058876991,-0.7566102147102356,0.015254586935043335,-2.3632309436798096,-0.0035899262875318527,-1.3312897682189941,0.018170494586229324,-0.6424955725669861,0.0017318949103355408,-1.6099786758422852,0.003983628004789352,0.7701184749603271,-0.035947035998106,-0.48152196407318115,0.010232649743556976,-1.7735596895217896,-0.008377313613891602,-1.2009468078613281,0.39438197016716003,0.6571758389472961,0.6457555294036865,0.7090162038803101
-0.0030144397169351578,-0.31607818603515625,0.0151883065700531,-1.5219626426696777,-0.027411870658397675,0.7067954540252686,0.004248460754752159,-0.7529431581497192,0.0076838284730911255,-2.4033679962158203,-0.007113954052329063,-1.2875754833221436,0.012246173806488514,-0.5959863066673279,-0.006754182279109955,-1.5274180173873901,0.006244819611310959,0.5013466477394104,-0.009495449252426624,-0.5623838901519775,0.004536136984825134,-1.8705559968948364,-0.0027876943349838257,-1.3233639001846313,0.41197821497917175,0.6041938066482544,0.6353151798248291,0.6455191373825073
-0.015622517094016075,-0.33789873123168945,0.006753593683242798,-1.4179542064666748,0.0035697966814041138,0.45934009552001953,-0.00812804140150547,-0.7391959428787231,-0.034567177295684814,-2.4063785076141357,-0.03023987077176571,-1.3056262731552124,-0.00923887174576521,-0.546023964881897,0.0005819275975227356,-1.4236185550689697,-0.023227635771036148,0.3469637930393219,0.006275278516113758,-0.6271227598190308,0.02058294415473938,-1.9896225929260254,0.0015185698866844177,-1.4630721807479858,0.4146226644515991,0.5297880172729492,0.6278202533721924,0.5809747576713562
0.01610388047993183,-0.3049975037574768,-0.00453987717628479,-1.4510698318481445,-0.019988104701042175,0.23591430485248566,-0.00021381862461566925,-0.685655415058136,0.011518165469169617,-2.2322194576263428,-0.0035751964896917343,-1.206101894378662,0.011424471624195576,-0.5522791147232056,0.000847645103931427,-1.4331893920898438,0.005576413124799728,0.17946262657642365,-0.013492594473063946,-0.7180395126342773,0.011473193764686584,-2.149738073348999,-0.002563565969467163,-1.6151175498962402,0.34825825691223145,0.5600377917289734,0.5945309400558472,0.5660437345504761
